Date,Open,High,Low,Close,Adj Close,Volume
2020-06-11,7700.000000,8050.000000,7700.000000,7750.000000,6966.241211,2787600
2020-06-12,7725.000000,7825.000000,7325.000000,7825.000000,7033.656250,3084400
2020-06-15,7900.000000,8025.000000,7550.000000,7575.000000,6808.939453,2173500
2020-06-16,7700.000000,7925.000000,7700.000000,7850.000000,7056.128418,2134600
2020-06-17,7925.000000,7925.000000,7750.000000,7825.000000,7033.656250,1944000
2020-06-18,7825.000000,7900.000000,7750.000000,7750.000000,6966.241211,1661500
2020-06-19,7800.000000,7800.000000,7225.000000,7225.000000,6494.334473,18816500
2020-06-22,7400.000000,7525.000000,7300.000000,7475.000000,6719.051758,10095500
2020-06-23,7500.000000,7575.000000,7400.000000,7400.000000,6651.637207,3283100
2020-06-24,7450.000000,7500.000000,7400.000000,7400.000000,6651.637207,3267200
2020-06-25,7400.000000,7400.000000,7225.000000,7275.000000,6539.278320,3901400
2020-06-26,7400.000000,7400.000000,7200.000000,7250.000000,6516.806152,2878600
2020-06-29,7300.000000,7300.000000,7125.000000,7225.000000,6494.334473,2348500
2020-06-30,7325.000000,7325.000000,7100.000000,7100.000000,6381.975586,4574900
2020-07-01,7150.000000,7300.000000,7050.000000,7250.000000,6516.806152,4387700
2020-07-02,7325.000000,7475.000000,7300.000000,7350.000000,6606.692871,5531700
2020-07-03,7425.000000,7475.000000,7325.000000,7325.000000,6584.221680,2225300
2020-07-06,7400.000000,7450.000000,7325.000000,7425.000000,6674.108398,1959600
2020-07-07,7500.000000,7600.000000,7400.000000,7425.000000,6674.108398,2514900
2020-07-08,7450.000000,7475.000000,7350.000000,7475.000000,6719.051758,3035800
2020-07-09,7525.000000,7875.000000,7475.000000,7700.000000,6921.297852,10393800
2020-07-10,7550.000000,7700.000000,7425.000000,7450.000000,6696.580566,4024300
2020-07-13,7450.000000,7775.000000,7300.000000,7750.000000,6966.241211,5981700
2020-07-14,7800.000000,7800.000000,7625.000000,7625.000000,6853.882324,4401000
2020-07-15,7725.000000,7775.000000,7675.000000,7675.000000,6898.826172,2254100
2020-07-16,7700.000000,7725.000000,7625.000000,7675.000000,6898.826172,1981800
2020-07-17,7750.000000,8100.000000,7650.000000,7850.000000,7056.128418,9901300
2020-07-20,8000.000000,8000.000000,7675.000000,7675.000000,6898.826172,3068200
2020-07-21,7775.000000,7850.000000,7700.000000,7800.000000,7011.184570,2970900
2020-07-22,7900.000000,7925.000000,7725.000000,7750.000000,6966.241211,2790300
2020-07-23,7800.000000,8075.000000,7750.000000,7900.000000,7101.071777,5518500
2020-07-24,7900.000000,7900.000000,7650.000000,7675.000000,6898.826172,3677500
2020-07-27,7700.000000,8000.000000,7675.000000,8000.000000,7190.958496,6373500
2020-07-28,8050.000000,8350.000000,8025.000000,8050.000000,7235.902344,6011200
2020-07-29,8125.000000,8125.000000,7825.000000,7900.000000,7101.071777,2774000
2020-07-30,7900.000000,7950.000000,7800.000000,7900.000000,7101.071777,3453200
