Date,Open,High,Low,Close,Adj Close,Volume
2020-02-03,725.000000,730.000000,705.000000,715.000000,706.559326,45970300
2020-02-04,725.000000,735.000000,715.000000,730.000000,721.382263,49024800
2020-02-05,730.000000,735.000000,715.000000,725.000000,716.441345,28225000
2020-02-06,730.000000,735.000000,715.000000,735.000000,726.323242,28180200
2020-02-07,730.000000,740.000000,720.000000,730.000000,721.382263,27156200
2020-02-10,750.000000,750.000000,710.000000,720.000000,711.500366,50506700
2020-02-11,730.000000,730.000000,715.000000,720.000000,711.500366,21224000
2020-02-12,720.000000,725.000000,705.000000,715.000000,706.559326,20699300
2020-02-13,715.000000,720.000000,680.000000,680.000000,671.972534,48920800
2020-02-14,680.000000,690.000000,665.000000,675.000000,667.031555,29968100
2020-02-17,675.000000,690.000000,670.000000,680.000000,671.972534,33798800
2020-02-18,680.000000,705.000000,675.000000,690.000000,681.854492,61588700
2020-02-19,700.000000,720.000000,700.000000,705.000000,696.677429,94198000
2020-02-20,710.000000,720.000000,705.000000,710.000000,701.618408,23540300
2020-02-21,715.000000,715.000000,695.000000,700.000000,691.736389,74636900
2020-02-24,710.000000,715.000000,680.000000,685.000000,676.913574,67340700
2020-02-25,685.000000,685.000000,655.000000,660.000000,652.208618,97963600
2020-02-26,650.000000,660.000000,630.000000,630.000000,622.562744,93935900
2020-02-27,630.000000,650.000000,595.000000,600.000000,592.916992,104666900
2020-02-28,590.000000,590.000000,540.000000,575.000000,568.212036,137409800
2020-03-02,580.000000,600.000000,570.000000,585.000000,578.094055,117769700
2020-03-03,600.000000,620.000000,595.000000,615.000000,607.739929,101217900
2020-03-04,615.000000,635.000000,610.000000,630.000000,622.562744,93281500
2020-03-05,635.000000,650.000000,625.000000,630.000000,622.562744,53646700
2020-03-06,625.000000,630.000000,605.000000,610.000000,602.798889,49754200
2020-03-09,590.000000,590.000000,550.000000,555.000000,548.448181,105445200
2020-03-10,555.000000,585.000000,555.000000,575.000000,568.212036,76294500
2020-03-11,580.000000,585.000000,530.000000,540.000000,533.625244,84825600
2020-03-12,520.000000,520.000000,488.000000,490.000000,484.215515,98610300
2020-03-13,490.000000,490.000000,490.000000,490.000000,484.215515,0
2020-03-16,490.000000,490.000000,490.000000,490.000000,484.215515,0
2020-03-17,446.000000,446.000000,416.000000,416.000000,411.089081,45123800
2020-03-18,398.000000,410.000000,388.000000,388.000000,383.419617,78790100
2020-03-19,362.000000,364.000000,362.000000,362.000000,357.726563,8977100
2020-03-20,360.000000,386.000000,338.000000,374.000000,369.584900,164706400
2020-03-23,370.000000,370.000000,348.000000,348.000000,343.891815,90136700
2020-03-24,348.000000,374.000000,340.000000,364.000000,359.702972,155141100
2020-03-26,366.000000,432.000000,366.000000,416.000000,411.089081,267248200
2020-03-27,432.000000,505.000000,426.000000,460.000000,454.569672,292787100
2020-03-30,450.000000,460.000000,428.000000,432.000000,426.900208,74651200
2020-03-31,440.000000,464.000000,434.000000,450.000000,444.687714,89306500
2020-04-01,450.000000,462.000000,434.000000,436.000000,430.852997,81224700
2020-04-02,436.000000,454.000000,424.000000,452.000000,446.664093,83577100
2020-04-03,458.000000,472.000000,450.000000,464.000000,458.522430,115728200
2020-04-06,466.000000,540.000000,466.000000,540.000000,533.625244,224870500
2020-04-07,580.000000,590.000000,520.000000,555.000000,548.448181,256413700
2020-04-08,555.000000,555.000000,520.000000,520.000000,513.861328,90030300
2020-04-09,510.000000,540.000000,492.000000,520.000000,513.861328,105623600
2020-04-13,520.000000,555.000000,510.000000,535.000000,528.684265,72240600
2020-04-14,550.000000,560.000000,540.000000,555.000000,548.448181,84352000
2020-04-15,560.000000,565.000000,525.000000,525.000000,518.802307,87961700
2020-04-16,535.000000,535.000000,494.000000,505.000000,499.038422,100312000
2020-04-17,520.000000,530.000000,500.000000,520.000000,513.861328,94759700
2020-04-20,515.000000,520.000000,496.000000,500.000000,494.097473,80546300
2020-04-21,500.000000,500.000000,476.000000,482.000000,476.309967,92065100
2020-04-22,476.000000,496.000000,466.000000,492.000000,486.191925,74583700
2020-04-23,500.000000,505.000000,490.000000,498.000000,492.121063,86760800
2020-04-24,496.000000,515.000000,486.000000,494.000000,488.168304,86275300
2020-04-27,494.000000,510.000000,494.000000,505.000000,499.038422,56062600
2020-04-28,505.000000,510.000000,490.000000,492.000000,486.191925,45388100
2020-04-29,492.000000,500.000000,492.000000,498.000000,492.121063,25492400
2020-04-30,500.000000,525.000000,500.000000,510.000000,503.979401,85174700
2020-05-04,490.000000,505.000000,484.000000,494.000000,488.168304,64158400
2020-05-05,500.000000,505.000000,494.000000,500.000000,494.097473,37904200
2020-05-06,505.000000,510.000000,498.000000,500.000000,494.097473,40511700
2020-05-08,505.000000,540.000000,500.000000,535.000000,528.684265,185061500
2020-05-11,545.000000,555.000000,530.000000,530.000000,523.743347,113381700
2020-05-12,525.000000,530.000000,510.000000,515.000000,508.920410,47048500
2020-05-13,515.000000,540.000000,505.000000,535.000000,528.684265,69026200
2020-05-14,530.000000,550.000000,510.000000,515.000000,508.920410,81959800
2020-05-15,525.000000,530.000000,505.000000,520.000000,513.861328,67020800
2020-05-18,525.000000,535.000000,520.000000,525.000000,518.802307,46702500
2020-05-19,535.000000,545.000000,525.000000,525.000000,518.802307,61033100
2020-05-20,530.000000,535.000000,510.000000,520.000000,513.861328,41916400
2020-05-26,530.000000,530.000000,515.000000,530.000000,523.743347,32358800
2020-05-27,530.000000,535.000000,515.000000,520.000000,513.861328,43519100
2020-05-28,520.000000,540.000000,515.000000,525.000000,518.802307,71853100
2020-05-29,525.000000,535.000000,520.000000,535.000000,528.684265,58928900
2020-06-02,540.000000,570.000000,535.000000,555.000000,548.448181,137754600
2020-06-03,565.000000,580.000000,545.000000,555.000000,548.448181,147855500
2020-06-04,565.000000,590.000000,550.000000,570.000000,563.271118,214067000
2020-06-05,575.000000,600.000000,575.000000,590.000000,583.034973,187740200
2020-06-08,595.000000,645.000000,595.000000,630.000000,622.562744,246393600
2020-06-09,640.000000,650.000000,605.000000,610.000000,602.798889,137515700
2020-06-10,615.000000,620.000000,580.000000,595.000000,587.975952,78090100
2020-06-11,600.000000,605.000000,570.000000,580.000000,573.153076,73061000
2020-06-12,560.000000,580.000000,545.000000,580.000000,573.153076,58198800
2020-06-15,585.000000,595.000000,560.000000,565.000000,558.330139,44814200
2020-06-16,575.000000,610.000000,570.000000,610.000000,602.798889,110517900
2020-06-17,620.000000,645.000000,605.000000,635.000000,627.503784,195616600
2020-06-18,625.000000,640.000000,620.000000,620.000000,612.680847,88492800
2020-06-19,625.000000,630.000000,605.000000,610.000000,602.798889,59835400
2020-06-22,610.000000,625.000000,600.000000,605.000000,600.634644,49752700
2020-06-23,600.000000,615.000000,590.000000,595.000000,590.706787,31468100
2020-06-24,605.000000,620.000000,600.000000,605.000000,600.634644,58104500
2020-06-25,595.000000,605.000000,595.000000,600.000000,595.670715,18727500
2020-06-26,610.000000,615.000000,605.000000,605.000000,600.634644,29811500
2020-06-29,610.000000,610.000000,595.000000,595.000000,590.706787,25880900
2020-06-30,605.000000,610.000000,595.000000,605.000000,600.634644,30619800
2020-07-01,610.000000,615.000000,595.000000,600.000000,595.670715,21393300
2020-07-02,600.000000,610.000000,590.000000,610.000000,605.598572,41575700
2020-07-03,615.000000,615.000000,600.000000,600.000000,595.670715,30660200
2020-07-06,605.000000,640.000000,600.000000,640.000000,635.382080,133412200
2020-07-07,645.000000,670.000000,640.000000,650.000000,645.309937,234409300
2020-07-08,650.000000,675.000000,645.000000,660.000000,655.237793,116131400
2020-07-09,660.000000,670.000000,650.000000,650.000000,645.309937,66422900
2020-07-10,650.000000,665.000000,640.000000,645.000000,640.346008,44571600
2020-07-13,645.000000,685.000000,645.000000,675.000000,670.129517,148923800
2020-07-14,670.000000,680.000000,660.000000,660.000000,655.237793,77241200
2020-07-15,665.000000,675.000000,655.000000,655.000000,650.273865,38423500
2020-07-16,655.000000,665.000000,650.000000,650.000000,645.309937,19244200
2020-07-17,655.000000,660.000000,645.000000,660.000000,655.237793,21499000
2020-07-20,660.000000,665.000000,650.000000,650.000000,645.309937,31533100
2020-07-21,655.000000,690.000000,650.000000,685.000000,680.057373,158932500
2020-07-22,690.000000,705.000000,685.000000,685.000000,680.057373,192426100
2020-07-23,695.000000,705.000000,685.000000,690.000000,685.021301,90668500
2020-07-24,705.000000,705.000000,685.000000,685.000000,680.057373,134255200
2020-07-27,695.000000,725.000000,690.000000,725.000000,719.768738,197203700
2020-07-28,730.000000,755.000000,715.000000,720.000000,714.804810,186698000
2020-07-29,720.000000,740.000000,710.000000,730.000000,724.732666,79691500
2020-07-30,730.000000,740.000000,720.000000,730.000000,724.732666,68996600
