Date,Open,High,Low,Close,Adj Close,Volume
2020-02-03,2180.000000,2220.000000,2160.000000,2170.000000,1823.736572,35172600
2020-02-04,2190.000000,2240.000000,2170.000000,2230.000000,1874.162476,21085800
2020-02-05,2280.000000,2340.000000,2280.000000,2320.000000,1949.801392,32483400
2020-02-06,2360.000000,2360.000000,2280.000000,2290.000000,1924.588379,15297600
2020-02-07,2270.000000,2340.000000,2260.000000,2320.000000,1949.801392,11738300
2020-02-10,2300.000000,2310.000000,2250.000000,2250.000000,1890.970947,13933600
2020-02-11,2260.000000,2320.000000,2230.000000,2310.000000,1941.396851,13944500
2020-02-12,2330.000000,2350.000000,2260.000000,2280.000000,1916.183960,16223000
2020-02-13,2300.000000,2300.000000,2250.000000,2280.000000,1916.183960,11677000
2020-02-14,2280.000000,2340.000000,2260.000000,2330.000000,1958.205566,18474200
2020-02-17,2330.000000,2360.000000,2310.000000,2340.000000,1966.609863,13087400
2020-02-18,2350.000000,2380.000000,2340.000000,2380.000000,2000.227051,17424900
2020-02-19,2380.000000,2420.000000,2370.000000,2400.000000,2017.035767,20155700
2020-02-20,2420.000000,2510.000000,2410.000000,2490.000000,2092.674561,32998700
2020-02-21,2450.000000,2470.000000,2380.000000,2410.000000,2025.440063,22774600
2020-02-24,2400.000000,2400.000000,2320.000000,2350.000000,1975.014282,17784200
2020-02-25,2310.000000,2430.000000,2300.000000,2410.000000,2025.440063,23201800
2020-02-26,2410.000000,2450.000000,2360.000000,2360.000000,1983.418579,26455900
2020-02-27,2360.000000,2420.000000,2280.000000,2290.000000,1924.588379,26832100
2020-02-28,2250.000000,2290.000000,2190.000000,2240.000000,1882.566650,42001000
2020-03-02,2290.000000,2290.000000,2170.000000,2200.000000,1848.949463,39002300
2020-03-03,2250.000000,2400.000000,2250.000000,2370.000000,1991.822754,30483600
2020-03-04,2370.000000,2500.000000,2350.000000,2470.000000,2075.865967,33038400
2020-03-05,2530.000000,2540.000000,2460.000000,2460.000000,2067.461670,29850800
2020-03-06,2420.000000,2480.000000,2420.000000,2450.000000,2059.057373,18529800
2020-03-09,2370.000000,2370.000000,2210.000000,2210.000000,1857.353760,38358000
2020-03-10,2220.000000,2320.000000,2220.000000,2310.000000,1941.396851,23587000
2020-03-11,2330.000000,2350.000000,2170.000000,2200.000000,1848.949463,24599500
2020-03-12,2100.000000,2190.000000,2010.000000,2060.000000,1731.289063,23191300
2020-03-13,2060.000000,2060.000000,2060.000000,2060.000000,1731.289063,0
2020-03-16,2060.000000,2060.000000,2060.000000,2060.000000,1731.289063,0
2020-03-17,1835.000000,1850.000000,1710.000000,1710.000000,1437.138062,23282900
2020-03-18,1710.000000,1710.000000,1595.000000,1595.000000,1340.488281,29978700
2020-03-19,1590.000000,1590.000000,1485.000000,1485.000000,1248.040894,2795600
2020-03-20,1485.000000,1855.000000,1385.000000,1800.000000,1512.776855,79840200
2020-03-23,1790.000000,1895.000000,1675.000000,1675.000000,1407.722900,74786200
2020-03-24,1700.000000,1815.000000,1700.000000,1790.000000,1504.372437,48910700
2020-03-26,1850.000000,2120.000000,1830.000000,2020.000000,1697.671875,41809200
2020-03-27,2090.000000,2240.000000,1995.000000,2040.000000,1714.480469,71887800
2020-03-30,2040.000000,2040.000000,1900.000000,1900.000000,1596.819946,16821100
2020-03-31,1930.000000,2180.000000,1900.000000,2180.000000,1832.140747,33618700
2020-04-01,2120.000000,2230.000000,2040.000000,2050.000000,1722.884766,30561000
2020-04-02,2030.000000,2060.000000,1950.000000,2030.000000,1706.076050,23837600
2020-04-03,2020.000000,2130.000000,2020.000000,2110.000000,1773.310547,25841300
2020-04-06,2100.000000,2160.000000,2090.000000,2160.000000,1815.332275,18666000
2020-04-07,2250.000000,2250.000000,2090.000000,2100.000000,1764.906372,21588800
2020-04-08,2100.000000,2150.000000,1955.000000,1995.000000,1676.661011,19039300
2020-04-09,1995.000000,2040.000000,1935.000000,1980.000000,1664.054443,9649000
2020-04-13,1980.000000,2030.000000,1955.000000,2000.000000,1680.863159,5783600
2020-04-14,2020.000000,2100.000000,2010.000000,2080.000000,1748.097656,15932800
2020-04-15,2100.000000,2120.000000,1960.000000,1960.000000,1647.245850,19782000
2020-04-16,1980.000000,1990.000000,1895.000000,1905.000000,1601.022217,15573500
2020-04-17,1920.000000,2000.000000,1920.000000,1980.000000,1664.054443,14020600
2020-04-20,1990.000000,2020.000000,1935.000000,1935.000000,1626.235107,7323100
2020-04-21,1925.000000,1925.000000,1800.000000,1825.000000,1533.787720,26386000
2020-04-22,1800.000000,1880.000000,1775.000000,1855.000000,1559.000488,18720700
2020-04-23,1880.000000,1925.000000,1855.000000,1890.000000,1588.415771,25778600
2020-04-24,1880.000000,1960.000000,1845.000000,1850.000000,1554.798340,28119600
2020-04-27,1875.000000,1890.000000,1815.000000,1825.000000,1533.787720,16358000
